"","BoroCode","BoroName","Shape_Leng","Shape_Area","id","BoroCT2000","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","num_er_08","er_charges_08","avg_er_charges_08","num_pat_08","charges_08","avg_charges_08","num_high_utils_08","num_er_09","er_charges_09","avg_er_charges_09","num_pat_09","charges_09","avg_charges_09","num_high_utils_09","num_er_10","er_charges_10","avg_er_charges_10","num_pat_10","charges_10","avg_charges_10","num_high_utils_10","tot_er_visits","tot_er_charges","avg_er_charges_tot","tot_visits","tot_charges","avg_charges_tot","ctrdlong","ctrdlat"
"1",5,"Staten Island",330470.010332,1623819823.81,"0",NA,NA,4947.50890955045,0.111692021027273,0.0623445766454545,19.0770901371182,0.385706946836364,0.127272727272727,73.5127494807182,0.645052473763636,0.320305717554545,0.679694282490909,0.289180360754545,0.0346564093636364,0.124798598336364,0.247104674045455,0.0117889322545455,42.5181818181818,69807.6378181818,1485.85081692104,143.545454545455,5742132.18045455,39117.0152068468,26.4,44.8818181818182,81976.543,1635.92548023457,142.527272727273,6497817.94854546,45807.6666768143,25.7181818181818,35.8090909090909,64560.6767272727,1596.96371868588,125.454545454545,5138580.44354545,42006.2726726686,26.3818181818182,124.527272727273,219333.031909091,1712.8584915833,411.527272727273,17378530.5725455,42359.7319507054,-74.1291003272727,40.5966345818182
"2",4,"Queens",896344.047763,3045212795.2,"1",NA,NA,13032.3562721471,0.138533725803571,0.0814409116741071,12.3132419673155,1.98351303593155,0.18452380952381,88.4756585974048,0.609372904875,0.307010767915179,0.685548755983631,0.44077805046875,0.054830941952381,0.126557985333333,0.557771695296131,0.0193604426071429,28.9166666666667,49025.1109672619,1231.70309513103,109.724702380952,4071995.10102679,35421.1475734062,17.8779761904762,31.7633928571429,64937.2669494048,1549.51028825657,108.619047619048,4708040.73425595,40740.0358711525,18.1860119047619,24.9241071428571,55671.9886607143,1464.35718280694,95.8229166666667,3741285.86032738,36250.798412246,18.389880952381,90.8139880952381,180139.173809524,1843.88596283437,314.212797619048,12522996.4524554,37599.4940185127,-73.8306344002976,40.7189625223214
"3",3,"Brooklyn",741080.523166,1937478507.61,"2",NA,NA,18072.8174511841,0.22800817114304,0.106872740150702,27.5158766732324,4.07537040259515,0.293742017879949,77.3541123066564,0.663975307971903,0.33865179187484,0.660071069014049,0.543542185966794,0.0870066839463602,0.114881329613027,0.5512562219553,0.0227457688186462,28.7816091954023,46309.4515197957,1257.70750561074,110.312899106003,4482432.60318008,38592.2853527457,18.5862068965517,32.3205619412516,62076.6808429119,1502.14951889335,109.378033205619,5411638.67042146,46567.9355475274,19.5542784163474,26.0434227330779,48596.2275095785,1411.49048666126,96.5964240102171,4171864.59738186,41223.7443480381,19.1162196679438,91.117496807152,163996.775197957,1678.37855164074,316.367816091954,14071006.7037037,42322.2529974325,-73.953992945083,40.6494107420179
"4",1,"Manhattan",359299.096471,636471539.774,"3",NA,NA,33856.0930909874,0.203454047088136,0.106290013071186,47.0935195438881,15.6970101818102,0.559322033898305,92.1813484664373,0.678146328705085,0.490876198749153,0.505733970810169,0.575472752372881,0.212430280711864,0.115954985688136,0.453307350474576,0.0719680492576271,63.1661016949153,103479.44220339,1400.03425434835,195.525423728814,8911563.9019661,43634.3149670846,41.6542372881356,63.4542372881356,111542.428542373,1474.97183600025,193.406779661017,9829179.71911864,48445.7793499223,39.735593220339,52.4372881355932,95752.0870169492,1500.09338147587,170.820338983051,7962609.00945763,43211.3907554315,40.5254237288136,180.823728813559,313933.70840678,1602.59053166413,559.854237288136,26708467.6651525,45360.4177977712,-73.9675871491525,40.7762758101695
"5",2,"Bronx",464392.991824,1186924686.49,"4",NA,NA,20191.2302650959,0.287565431904494,0.142691123463483,27.1543156846236,4.16515742255618,0.314606741573034,85.3740939310056,0.670999222,0.376863303185393,0.620327708146067,0.50184746511236,0.0779443929185393,0.106650353452247,0.653887240129214,0.0238845168651685,29.4269662921348,54809.4370505618,1329.45299808533,84.3033707865169,4004608.11283708,40994.5204069195,16.0505617977528,30.8314606741573,62014.065505618,1470.84545488116,83.3539325842697,4705025.89488764,49714.7640174262,15.8230337078652,24.0561797752809,54301.638511236,1527.21747397273,71.3820224719101,3555047.2938764,43278.6559081096,15.0421348314607,88.0084269662921,178698.752724719,1736.81874727376,239.095505617978,12271362.8588202,44972.5353124747,-73.879614511236,40.8499310252809
