"","ctuniq","lot","bldgclass","borocode","borough","id","x","y"
"1","MN030900",66,"M1",1,"MN","1",-73.912985194117,40.8755494600764
"2","MN030900",68,"K1",1,"MN","2",-73.9131047220629,40.8753958473281
"3","MN030900",181,"K2",1,"MN","3",-73.9100202180244,40.8781299420023
"4","MN030900",528,"K1",1,"MN","4",-73.9104301070473,40.8745045217823
"5","MN030900",593,"K1",1,"MN","5",-73.9088447258324,40.8756780091577
"6","MN030900",603,"M1",1,"MN","6",-73.9090910289365,40.8753735425046
"7","MN030900",606,"K2",1,"MN","7",-73.909311793553,40.8752337368441
"8","MN030900",607,"K2",1,"MN","8",-73.9094817135278,40.8752558277941
"9","MN030900",608,"K2",1,"MN","9",-73.9094240152693,40.8751405054049
"10","MN030900",609,"K2",1,"MN","10",-73.9095903190923,40.8751625933573
"11","MN030900",610,"K1",1,"MN","11",-73.9095507004488,40.875047285192
"12","MN030900",611,"K1",1,"MN","12",-73.9097279264451,40.8750144876393
"13","MN030900",613,"K1",1,"MN","13",-73.9097389568425,40.8748800062898
"14","MN030900",616,"K1",1,"MN","14",-73.9099704361697,40.874836272011
"15","MN030900",619,"K1",1,"MN","15",-73.9102382931105,40.874630628651
"16","MN030900",654,"K1",1,"MN","16",-73.9091153358699,40.8734632548367
"17","MN030900",665,"K2",1,"MN","17",-73.9102973142529,40.8737660960063
"18","MN030900",700,"K1",1,"MN","18",-73.9088155696761,40.8732077617993
"19","SI001500",220,"K1",5,"SI","19",-74.074000660473,40.6381436741233
"20","SI000700",40,"K2",5,"SI","20",-74.0867463727025,40.6476207472302
"21","SI000300",1,"K4",5,"SI","21",-74.0760117354077,40.6386172105607
"22","SI000300",5,"K2",5,"SI","22",-74.0760264293878,40.6388642317098
"23","SI000300",74,"P8",5,"SI","23",-74.076548569705,40.6417294428475
"24","SI000300",92,"K1",5,"SI","24",-74.0761948444068,40.6412026787479
"25","SI000300",95,"K5",5,"SI","25",-74.0761694303725,40.6410352635984
"26","SI000300",113,"K2",5,"SI","26",-74.0758368881921,40.6401187245904
"27","SI000300",60,"K1",5,"SI","27",-74.0772464281046,40.6438205032607
"28","SI000300",63,"K1",5,"SI","28",-74.0773763610879,40.6440015717752
"29","SI000300",70,"K6",5,"SI","29",-74.0770449728642,40.6441115856998
"30","SI000300",80,"K1",5,"SI","30",-74.0769114466375,40.6439387535742
"31","SI000300",16,"I5",5,"SI","31",-74.0780340863352,40.6425463907449
"32","SI000700",53,"M1",5,"SI","32",-74.0849944893637,40.6472103375427
"33","SI000300",68,"M1",5,"SI","33",-74.0782922389608,40.6414483007015
"34","SI000300",149,"K2",5,"SI","34",-74.0776831098679,40.6382043754653
"35","SI001100",121,"K4",5,"SI","35",-74.0781769289847,40.6383687280519
"36","SI001100",123,"K4",5,"SI","36",-74.0782598973085,40.6384510152412
"37","SI000900",49,"K1",5,"SI","37",-74.0790821848468,40.6421449359487
"38","SI001100",38,"K2",5,"SI","38",-74.081335713957,40.6374223301478
"39","SI001100",70,"M1",5,"SI","39",-74.0802551697319,40.637735995194
"40","SI000700",40,"K1",5,"SI","40",-74.0823350649721,40.6443165236255
"41","SI000700",14,"M1",5,"SI","41",-74.0854571315261,40.6454752903706
"42","SI001100",1,"M1",5,"SI","42",-74.0827756100597,40.6363480904856
"43","SI001100",8,"M1",5,"SI","43",-74.0829164480503,40.6366059991089
"44","SI001100",24,"K1",5,"SI","44",-74.0851862762266,40.6365439546048
"45","SI001100",105,"K4",5,"SI","45",-74.0843221581633,40.6370249294601
"46","SI001100",43,"I7",5,"SI","46",-74.082083179856,40.6387475314843
"47","SI001100",5,"K4",5,"SI","47",-74.0873970021592,40.6381260383188
"48","SI001100",12,"M1",5,"SI","48",-74.0866966287988,40.6398448055397
"49","SI007700",12,"M1",5,"SI","49",-74.0878765225227,40.6383589798319
"50","SI007700",20,"P5",5,"SI","50",-74.0878409718835,40.6387240637685
"51","SI007700",86,"I5",5,"SI","51",-74.0878272963006,40.6392840108919
"52","SI007700",88,"K1",5,"SI","52",-74.087982113128,40.6391933145534
"53","SI007700",93,"M1",5,"SI","53",-74.0876827403559,40.6389574914849
"54","SI000700",188,"K1",5,"SI","54",-74.0863257959523,40.6456448183013
"55","SI008100",30,"M1",5,"SI","55",-74.0872529931522,40.6437255132331
"56","SI008100",1,"K1",5,"SI","56",-74.0946002685754,40.6411258804145
"57","SI008100",129,"K4",5,"SI","57",-74.0953527331495,40.643214041788
"58","SI008100",158,"M1",5,"SI","58",-74.0929244329721,40.6434877634728
"59","SI008100",107,"K4",5,"SI","59",-74.0979345342341,40.6444250677051
"60","SI008100",37,"M1",5,"SI","60",-74.0984945486861,40.6429863212735
"61","SI001500",59,"K5",5,"SI","61",-74.1078744076217,40.6453878277771
"62","SI007700",19,"K2",5,"SI","62",-74.08831803201,40.6398161238075
"63","SI007700",48,"K1",5,"SI","63",-74.0897863180509,40.6357856378728
"64","SI008100",43,"I7",5,"SI","64",-74.0957449380351,40.6403097312069
"65","SI008100",70,"I6",5,"SI","65",-74.0949698347376,40.6400221712655
"66","SI009100",2,"I5",5,"SI","66",-74.1037506500581,40.6352496311629
"67","SI009100",475,"I5",5,"SI","67",-74.1032786933188,40.6352692695657
"68","SI009100",1,"I1",5,"SI","68",-74.1055819475139,40.6358792657353
"69","SI007700",17,"K1",5,"SI","69",-74.0879331343621,40.6375711824128
"70","SI007700",13,"K4",5,"SI","70",-74.0884041628252,40.6368352180114
"71","SI007500",17,"M1",5,"SI","71",-74.0891556719107,40.635692805768
"72","SI007500",6,"M1",5,"SI","72",-74.0858253193463,40.6347593668283
"73","SI007500",85,"K1",5,"SI","73",-74.0857743421551,40.6343421969535
"74","SI007500",88,"K4",5,"SI","74",-74.0858498618552,40.6342323490337
"75","SI007500",52,"I6",5,"SI","75",-74.0874745916455,40.6340966298161
"76","SI007500",104,"I6",5,"SI","76",-74.0919166468957,40.6338708367302
"77","SI007500",112,"P5",5,"SI","77",-74.0886089897989,40.6309968937678
"78","SI007500",118,"P5",5,"SI","78",-74.0889219730536,40.6306562981635
"79","SI007500",54,"K2",5,"SI","79",-74.0969970133032,40.6340807568358
"80","SI007500",8,"I7",5,"SI","80",-74.0969116795633,40.6323818039902
"81","SI006500",11,"K4",5,"SI","81",-74.0973999998731,40.6337126143881
"82","SI006500",225,"M1",5,"SI","82",-74.0993426145505,40.6317401932657
"83","SI006500",1,"I7",5,"SI","83",-74.1036504974966,40.6310803855966
"84","SI006500",4,"K5",5,"SI","84",-74.1033695232015,40.6311053416622
"85","SI006500",145,"K5",5,"SI","85",-74.1030560266599,40.631067196014
"86","SI006500",146,"K1",5,"SI","86",-74.1024544138174,40.6310951815797
"87","SI006500",149,"K4",5,"SI","87",-74.1023104562623,40.6311941222246
"88","SI006500",53,"I7",5,"SI","88",-74.1056950214975,40.6344765744698
"89","SI006500",48,"K1",5,"SI","89",-74.1049688660436,40.6309337156459
"90","SI010500",1,"K1",5,"SI","90",-74.1093287169649,40.6378712259695
"91","SI010500",5,"K1",5,"SI","91",-74.1091775622634,40.6379784163438
"92","SI010500",14,"M1",5,"SI","92",-74.108157752268,40.6378970364277
"93","SI010500",1,"M1",5,"SI","93",-74.1085423547082,40.6351107130819
"94","SI010500",1,"K1",5,"SI","94",-74.1087287014918,40.6344929593579
"95","SI010500",32,"K1",5,"SI","95",-74.1061181065951,40.6309161919548
"96","SI010500",36,"K2",5,"SI","96",-74.1079944864833,40.6305219397545
"97","SI010500",67,"K2",5,"SI","97",-74.1091003799912,40.6348466851656
"98","SI010500",69,"K2",5,"SI","98",-74.1092589043353,40.6348437898539
"99","SI010500",70,"K2",5,"SI","99",-74.1093744049679,40.6349699403687
"100","SI010500",71,"K2",5,"SI","100",-74.1094426581633,40.6348463598921
"101","SI010500",74,"K2",5,"SI","101",-74.1095689769657,40.6349779894936
"102","SI010500",75,"K4",5,"SI","102",-74.1096300104245,40.6348461814161
"103","SI010500",153,"K1",5,"SI","103",-74.109546801837,40.6302487369193
"104","SI010500",160,"K4",5,"SI","104",-74.1101481503846,40.6300670061842
"105","SI010500",48,"K5",5,"SI","105",-74.1088338874874,40.630504679517
"106","SI009700",128,"K2",5,"SI","106",-74.1146678047233,40.6374625417715
"107","SI009700",129,"M1",5,"SI","107",-74.1149525795712,40.6375391115323
"108","SI010500",62,"M1",5,"SI","108",-74.1114966252108,40.6350227978954
"109","SI010500",1,"K4",5,"SI","109",-74.1135071729203,40.6372029383479
"110","SI010500",58,"M1",5,"SI","110",-74.112714390258,40.6350051418803
"111","SI010500",67,"K1",5,"SI","111",-74.1138959566591,40.6348886963967
"112","SI010500",20,"K2",5,"SI","112",-74.1118776990932,40.6345228760121
"113","SI010500",101,"K4",5,"SI","113",-74.1105586819816,40.6299623100945
"114","SI010500",1,"K1",5,"SI","114",-74.1131879658488,40.6295699913881
"115","SI010500",64,"K2",5,"SI","115",-74.112348799517,40.6297190331803
"116","SI010500",1,"K1",5,"SI","116",-74.117322730877,40.6371551919966
"117","SI010500",1,"K4",5,"SI","117",-74.1162054882842,40.6369861495628
"118","SI010500",1,"K1",5,"SI","118",-74.1170445997405,40.6347043783013
"119","SI010500",41,"M1",5,"SI","119",-74.1149845239483,40.6351675815385
"120","SI010500",69,"K2",5,"SI","120",-74.1157585572319,40.6348209613786
"121","SI010500",103,"K2",5,"SI","121",-74.1159710917294,40.6347987888965
"122","SI010500",86,"K1",5,"SI","122",-74.1169936199145,40.6343970136994
"123","SI010500",87,"K4",5,"SI","123",-74.116914437787,40.63444375567
"124","SI010500",115,"P8",5,"SI","124",-74.1148211210124,40.6344293963495
"125","SI010500",1,"K1",5,"SI","125",-74.1166018110583,40.6328548395455
"126","SI010500",1,"M1",5,"SI","126",-74.1159487014238,40.6302067768027
"127","SI010500",62,"I7",5,"SI","127",-74.1148716190061,40.6302764777335
"128","SI010500",1,"K5",5,"SI","128",-74.1158785825151,40.6292461704977
"129","SI010500",59,"K5",5,"SI","129",-74.1136924480953,40.6296353686321
"130","SI010500",62,"K1",5,"SI","130",-74.1143261612398,40.6294288808856
"131","SI010500",70,"K4",5,"SI","131",-74.1147475940695,40.6293845443937
"132","SI001500",576,"K2",5,"SI","132",-74.131136550234,40.6406645774886
"133","SI013302",113,"M1",5,"SI","133",-74.1184900223423,40.6370990992927
"134","SI013302",125,"I5",5,"SI","134",-74.1205138794482,40.6345168935623
"135","SI013302",139,"K4",5,"SI","135",-74.1221671928863,40.634284586456
"136","SI013302",23,"K4",5,"SI","136",-74.1254761844081,40.6370120892309
"137","SI013302",9,"M1",5,"SI","137",-74.1263602671711,40.6358143927175
"138","SI013302",39,"K1",5,"SI","138",-74.1233526373295,40.6343327270604
"139","SI013302",1,"M1",5,"SI","139",-74.1248909007773,40.6342377436624
"140","SI013302",48,"K1",5,"SI","140",-74.1243755845616,40.6341834064191
"141","SI013302",51,"K1",5,"SI","141",-74.1245015731067,40.6341228846792
"142","SI013302",53,"K1",5,"SI","142",-74.1246025616002,40.6341804158862
"143","SI013302",1,"K1",5,"SI","143",-74.1255571573677,40.6340887993764
"144","SI013302",1,"K5",5,"SI","144",-74.1275549939112,40.6369329479007
"145","SI013302",11,"K1",5,"SI","145",-74.1271440800259,40.6368455697177
"146","SI013302",51,"K4",5,"SI","146",-74.1265644344699,40.6351801216426
"147","SI013302",39,"M1",5,"SI","147",-74.1183444750374,40.6342638813625
"148","SI013302",46,"M1",5,"SI","148",-74.1190433879271,40.6342357119907
"149","SI013302",53,"M1",5,"SI","149",-74.119900408341,40.633974066434
"150","SI013302",8,"M1",5,"SI","150",-74.121418261962,40.6325643960604
"151","SI013302",39,"K1",5,"SI","151",-74.1212260938086,40.633876608741
"152","SI013302",41,"K1",5,"SI","152",-74.1210678063202,40.6340085254536
"153","SI013302",44,"I7",5,"SI","153",-74.1208622083909,40.6338797366008
"154","SI013302",75,"K1",5,"SI","154",-74.1209386313731,40.6323123807908
"155","SI013302",37,"K1",5,"SI","155",-74.1225736850268,40.6339383102562
"156","SI013302",39,"K1",5,"SI","156",-74.1224545583583,40.6338121768244
"157","SI013302",41,"K4",5,"SI","157",-74.1222456068906,40.6338206335367
"158","SI013302",43,"K4",5,"SI","158",-74.1220909495376,40.6339662717536
"159","SI013302",73,"M1",5,"SI","159",-74.1218897229806,40.632286673355
"160","SI013302",33,"K4",5,"SI","160",-74.1239460400956,40.6337529381401
"161","SI013302",36,"K1",5,"SI","161",-74.1237298730869,40.6337559157468
"162","SI013302",40,"K2",5,"SI","162",-74.1233588385186,40.6337892518974
"163","SI013302",26,"K1",5,"SI","163",-74.1253475558257,40.633751418821
"164","SI013302",38,"K1",5,"SI","164",-74.1243748786134,40.6338046260908
"165","SI013302",40,"K1",5,"SI","165",-74.124223374094,40.6337059774106
"166","SI013302",131,"K2",5,"SI","166",-74.1277892043475,40.6312948878831
"167","SI013302",220,"M1",5,"SI","167",-74.1290653104835,40.6316749885205
"168","SI013302",261,"K4",5,"SI","168",-74.1302782282157,40.6310532977072
"169","SI012500",51,"K4",5,"SI","169",-74.1168072963782,40.6308674024208
"170","SI012500",41,"M1",5,"SI","170",-74.1192881705124,40.6321000112599
"171","SI012500",1,"K4",5,"SI","171",-74.1189617790373,40.6288779644087
"172","SI012500",73,"K1",5,"SI","172",-74.1173842143928,40.6290936796246
"173","SI012500",78,"K4",5,"SI","173",-74.1176365524083,40.6291812550531
"174","SI012500",77,"M1",5,"SI","174",-74.1203765647953,40.6302982939159
"175","SI012500",18,"K5",5,"SI","175",-74.1229360390354,40.6291921794652
"176","SI014100",69,"K4",5,"SI","176",-74.1277754532262,40.6297578198138
"177","SI014100",5,"K5",5,"SI","177",-74.1297194488209,40.6308700284482
"178","SI014100",6,"K1",5,"SI","178",-74.1296148262317,40.6307960370622
"179","SI014100",201,"K1",5,"SI","179",-74.1301111464405,40.6266618192277
"180","SI014100",203,"K1",5,"SI","180",-74.1301721477842,40.6265382344932
"181","SI014100",204,"K1",5,"SI","181",-74.1302372173512,40.6266534421054
"182","SI014100",205,"K1",5,"SI","182",-74.1302982077366,40.6265243677301
"183","SI014100",206,"K5",5,"SI","183",-74.1303488675721,40.6266395916096
"184","SI014100",207,"K1",5,"SI","184",-74.1305071353403,40.6265158963777
"185","SI005900",26,"K1",5,"SI","185",-74.0992574082078,40.6204756411857
"186","SI005900",4,"K1",5,"SI","186",-74.1010201133858,40.6308219716657
"187","SI005900",6,"K5",5,"SI","187",-74.1020505475531,40.6308594887647
"188","SI005900",8,"K1",5,"SI","188",-74.1019244442056,40.6308541110404
"189","SI005900",9,"K5",5,"SI","189",-74.1018415985618,40.6308651636134
"190","SI005900",11,"K1",5,"SI","190",-74.1017407644262,40.6308927007889
"191","SI005900",13,"K1",5,"SI","191",-74.10160380693,40.6308571396212
"192","SI005900",1,"K5",5,"SI","192",-74.1033976731064,40.6306716394384
"193","SI005900",5,"K1",5,"SI","193",-74.1031274873436,40.6306828612594
"194","SI005900",6,"K5",5,"SI","194",-74.1030265989294,40.6306747173343
"195","SI005900",12,"K2",5,"SI","195",-74.1026987402637,40.6306667762775
"196","SI005900",58,"I7",5,"SI","196",-74.1024430034828,40.6283558904367
"197","SI006500",1,"K6",5,"SI","197",-74.1045610279389,40.6304674728437
"198","SI006500",23,"K2",5,"SI","198",-74.1037613370034,40.6305368170798
"199","SI006500",31,"M1",5,"SI","199",-74.1055367324125,40.6300713315033
"200","SI012100",45,"K5",5,"SI","200",-74.1071184236868,40.6301439781379
"201","SI012100",52,"K1",5,"SI","201",-74.1064126408721,40.6303587272106
"202","SI012100",54,"K1",5,"SI","202",-74.1062684460202,40.6303039647581
"203","SI006500",56,"K1",5,"SI","203",-74.1061677411864,40.6304111046349
"204","SI006500",58,"K1",5,"SI","204",-74.1060163366903,40.6303536037329
"205","SI012100",44,"K1",5,"SI","205",-74.1080980887967,40.6299811185796
"206","SI012100",47,"K5",5,"SI","206",NA,NA
"207","SI012100",50,"K5",5,"SI","207",-74.1078639598987,40.6300087863755
"208","SI012100",52,"K1",5,"SI","208",-74.1076586698659,40.6300474058583
"209","SI012100",7,"K4",5,"SI","209",-74.1084259670323,40.6300027681748
"210","SI012100",1,"K1",5,"SI","210",-74.1097043903005,40.6296831596983
"211","SI012100",10,"K2",5,"SI","211",-74.1092686629651,40.6298016006448
"212","SI012100",1,"K4",5,"SI","212",-74.1110550092559,40.629456790177
"213","SI012100",3,"K1",5,"SI","213",-74.1108930365309,40.6295447798348
"214","SI012100",6,"K1",5,"SI","214",-74.1107416527017,40.6295010090844
"215","SI012100",7,"K2",5,"SI","215",-74.110666147469,40.6295916598964
"216","SI012100",8,"K2",5,"SI","216",-74.1105975835112,40.6295231060892
"217","SI012100",16,"K1",5,"SI","217",-74.110100604749,40.6296361195138
"218","SI012100",58,"K1",5,"SI","218",-74.1154958729626,40.6287662170484
"219","SI012100",63,"K5",5,"SI","219",-74.1149195704597,40.6288326695249
"220","SI012100",73,"K1",5,"SI","220",-74.1145882252195,40.6288878960695
"221","SI012100",74,"K1",5,"SI","221",-74.1144873852061,40.6289072100684
"222","SI012100",76,"K6",5,"SI","222",-74.1139506810822,40.6289571494981
"223","SI012100",97,"K2",5,"SI","223",-74.1126289447272,40.6292082278998
"224","SI012500",51,"K1",5,"SI","224",-74.1165836806053,40.6286635618572
"225","SI012500",50,"K1",5,"SI","225",-74.1192635444284,40.6284000579931
"226","SI014700",2,"M1",5,"SI","226",-74.1197048981547,40.6254077756021
"227","SI014700",1,"M1",5,"SI","227",-74.1234836352146,40.621401870019
"228","SI014700",215,"M1",5,"SI","228",-74.1221178317185,40.6230611844582
"229","SI014700",35,"I5",5,"SI","229",-74.1085062900431,40.6195779702726
"230","SI014700",7,"K1",5,"SI","230",-74.1234375441193,40.6179050511281
"231","SI014700",6,"M1",5,"SI","231",-74.1189886192674,40.613622371596
"232","SI014700",1,"K1",5,"SI","232",-74.1200114069329,40.6135554331882
"233","SI014700",1,"K2",5,"SI","233",-74.1216031829513,40.6134384788147
"234","SI014700",5,"K4",5,"SI","234",-74.1218515098205,40.6133311687815
"235","SI014700",7,"K1",5,"SI","235",-74.1219740852223,40.6133941690941
"236","SI014700",8,"K2",5,"SI","236",-74.1220245852567,40.613435287441
"237","SI014700",10,"K1",5,"SI","237",-74.122139656138,40.6133336077614
"238","SI014700",12,"K4",5,"SI","238",-74.1223808537134,40.6132674761037
"239","SI015100",25,"K1",5,"SI","239",-74.1262566584614,40.6267566948948
"240","SI015100",47,"K5",5,"SI","240",-74.1268725277946,40.6266736731321
"241","SI015100",32,"K4",5,"SI","241",-74.1290260873588,40.6262952398134
"242","SI015100",1,"K4",5,"SI","242",-74.1316202928192,40.62468385025
"243","SI015100",34,"K1",5,"SI","243",NA,NA
"244","SI015100",39,"K1",5,"SI","244",-74.1305099219901,40.6260986846693
"245","SI015100",40,"K1",5,"SI","245",-74.1303912715668,40.6262168454005
"246","SI015100",41,"K1",5,"SI","246",-74.1302507702276,40.6262142598702
"247","SI015100",42,"K1",5,"SI","247",-74.1301641987506,40.6261567172616
"248","SI015100",63,"K5",5,"SI","248",-74.129839699878,40.6260143549503
"249","SI015100",67,"K6",5,"SI","249",-74.1295842669809,40.6261903098963
"250","SI015100",69,"K1",5,"SI","250",-74.1298870498685,40.6262805463944
"251","SI015100",76,"K1",5,"SI","251",-74.1292999917131,40.6263553175392
"252","SI015100",79,"K1",5,"SI","252",-74.1292202272368,40.6260919070882
"253","SI015100",140,"K2",5,"SI","253",-74.1303226425811,40.62612360025
"254","SI015100",166,"K1",5,"SI","254",-74.1318210881582,40.6242087708888
"255","SI015100",3,"K1",5,"SI","255",-74.1239469481302,40.6206630217609
"256","SI015100",4,"K1",5,"SI","256",-74.1238784102693,40.6206109445432
"257","SI015100",6,"K1",5,"SI","257",NA,NA
"258","SI015100",7,"K5",5,"SI","258",-74.124021996824,40.6203417998711
"259","SI015100",63,"K4",5,"SI","259",-74.1238112828749,40.6174352892168
"260","SI015100",64,"K2",5,"SI","260",-74.1239480258864,40.6173637771777
"261","SI015100",67,"K1",5,"SI","261",-74.1237964116895,40.6171855288572
"262","SI015100",73,"K1",5,"SI","262",-74.1237668834,40.6168012892938
"263","SI015100",98,"M1",5,"SI","263",-74.1235335391856,40.6152781786885
"264","SI015100",44,"K1",5,"SI","264",-74.1230510750292,40.6134259587734
"265","SI015100",53,"K1",5,"SI","265",-74.1237465323383,40.6135953895566
"266","SI015100",57,"K1",5,"SI","266",-74.1234972376515,40.6131784486078
"267","SI015100",58,"K2",5,"SI","267",-74.123666682986,40.6132660999199
"268","SI015100",26,"K1",5,"SI","268",-74.1244158649434,40.6132735258511
"269","SI015100",15,"K1",5,"SI","269",-74.12607210046,40.6129670488178
"270","SI015100",18,"K1",5,"SI","270",-74.126230852381,40.6131123488124
"271","SI015100",20,"K5",5,"SI","271",-74.1263169620769,40.6129365872308
"272","SI015100",21,"K1",5,"SI","272",-74.1264001088394,40.6130984388318
"273","SI015100",22,"K1",5,"SI","273",-74.1264610162638,40.6129281944458
"274","SI015100",23,"K1",5,"SI","274",-74.1265801600759,40.6130790271217
"275","SI015100",24,"K1",5,"SI","275",-74.1266590705313,40.6129060180066
"276","SI015100",25,"K1",5,"SI","276",-74.1268286496965,40.6130622844333
"277","SI015100",28,"K1",5,"SI","277",-74.1269759925874,40.6128891995725
"278","SI015100",46,"K4",5,"SI","278",-74.1259355654988,40.6131428654718
"279","SI015100",190,"M1",5,"SI","279",-74.1269703448579,40.6137071552006
"280","SI015100",50,"M1",5,"SI","280",-74.1314744866224,40.6201578514029
"281","SI015100",1,"K1",5,"SI","281",-74.1282943040052,40.612926162883
"282","SI015100",10,"K1",5,"SI","282",-74.1290397907192,40.6128869012521
"283","SI015100",11,"K1",5,"SI","283",-74.1291116185163,40.6127797735181
"284","SI015100",12,"K1",5,"SI","284",-74.1292342582079,40.6128729587916
"285","SI015100",21,"K2",5,"SI","285",-74.1298068603077,40.6128338864295
"286","SI015100",29,"K1",5,"SI","286",-74.1304011579451,40.612838703354
"287","SI015100",33,"K4",5,"SI","287",-74.1305743206023,40.6129812362157
"288","SI015100",35,"K1",5,"SI","288",-74.1304268903079,40.6131049194542
"289","SI015100",185,"K2",5,"SI","289",-74.1273759430738,40.6129711009697
"290","SI015100",187,"K1",5,"SI","290",-74.1274589614277,40.6130643320321
"291","SI015100",188,"K1",5,"SI","291",-74.1275450048968,40.6128556320385
"292","SI015100",189,"K1",5,"SI","292",-74.1275849650241,40.6130339994792
"293","SI020100",7,"K2",5,"SI","293",-74.1344177503544,40.6256797183793
"294","SI020100",8,"K1",5,"SI","294",-74.1343927654613,40.6257950289115
"295","SI020100",20,"K1",5,"SI","295",-74.1336585276917,40.6261252600553
"296","SI020100",48,"K2",5,"SI","296",-74.1321563470058,40.6261489549671
"297","SI020100",86,"K1",5,"SI","297",-74.1321966515901,40.624672209781
"298","SI020100",4,"K1",5,"SI","298",-74.1349790746969,40.6253551750895
"299","SI020100",8,"K1",5,"SI","299",-74.1346765826658,40.6254104257067
"300","SI020100",3,"K1",5,"SI","300",-74.135684087693,40.624832834403
"301","SI020100",6,"K1",5,"SI","301",-74.1356735371919,40.6249591073651
"302","SI020100",8,"K1",5,"SI","302",-74.1355113403469,40.6249153819618
"303","SI020100",9,"K2",5,"SI","303",-74.1355368079054,40.6250388676562
"304","SI020100",10,"K4",5,"SI","304",-74.1353854125729,40.6249923845471
"305","SI020100",190,"K2",5,"SI","305",-74.1358208219671,40.6247558187222
"306","SI020100",191,"K4",5,"SI","306",-74.1358570580935,40.6248600780697
"307","SI020100",250,"K1",5,"SI","307",-74.1378365232389,40.6239629190461
"308","SI020100",11,"K6",5,"SI","308",-74.1366265699551,40.6241757124816
"309","SI025100",1,"K6",5,"SI","309",-74.139380636938,40.6233434786647
"310","SI019700",1,"K5",5,"SI","310",-74.1311473218842,40.6131452716919
"311","SI019700",129,"M1",5,"SI","311",-74.1318807503265,40.6142945023761
"312","SI018901",1,"K1",5,"SI","312",-74.1313012202026,40.6126482877568
"313","SI018901",8,"K2",5,"SI","313",-74.1317153106974,40.6125929180584
"314","SI018901",19,"K4",5,"SI","314",-74.1320293122762,40.6129219334561
"315","SI018901",32,"K1",5,"SI","315",-74.1313591503244,40.6128019301995
"316","SI018901",40,"K1",5,"SI","316",-74.1329434827674,40.6125832697495
"317","SI018901",25,"K1",5,"SI","317",-74.1378770408467,40.6121876965899
"318","SI018901",6,"K2",5,"SI","318",-74.1388394500783,40.6160127850887
"319","SI018901",8,"K2",5,"SI","319",-74.1387169908466,40.6160156777275
"320","SI018901",10,"K2",5,"SI","320",-74.1386449241413,40.6160020406891
"321","SI018901",12,"K2",5,"SI","321",-74.1385546428223,40.6158896128907
"322","SI018901",13,"K2",5,"SI","322",-74.1384536187395,40.6158073907212
"323","SI018901",14,"K2",5,"SI","323",-74.1383169968321,40.6159283262381
"324","SI018901",1,"M1",5,"SI","324",-74.1404311419536,40.6158434190181
"325","SI018901",164,"M1",5,"SI","325",-74.1413793254315,40.6162594658207
"326","SI018901",36,"M1",5,"SI","326",-74.1419062732235,40.6116777500944
"327","SI018901",1,"K6",5,"SI","327",-74.1462582934202,40.6105743755627
"328","SI001500",42,"K1",5,"SI","328",-74.0753095833966,40.6358317129364
"329","SI001500",1,"K5",5,"SI","329",-74.0763440878573,40.6299242445363
"330","SI001500",26,"K2",5,"SI","330",-74.076230163276,40.6311155589084
"331","SI001500",53,"K1",5,"SI","331",-74.0756544362013,40.6317417511888
"332","SI001500",65,"K1",5,"SI","332",-74.075140353791,40.6327302124417
"333","SI001500",1,"K5",5,"SI","333",-74.07563496082,40.6272732457166
"334","SI001500",6,"K4",5,"SI","334",-74.0759774721348,40.6275118166747
"335","SI001500",3,"K1",5,"SI","335",-74.07562031749,40.62706739604
"336","SI001500",8,"K2",5,"SI","336",-74.0752673210707,40.6271115443295
"337","SI001500",39,"K2",5,"SI","337",-74.0751913188869,40.626801432696
"338","SI001500",1,"K2",5,"SI","338",-74.0751005214268,40.6261482317907
"339","SI001500",5,"K1",5,"SI","339",-74.0751835171453,40.6262716931432
"340","SI001500",10,"K1",5,"SI","340",-74.0752090684563,40.6265681138585
"341","SI001500",54,"K2",5,"SI","341",-74.0744725632364,40.6251358123211
"342","SI001500",101,"K1",5,"SI","342",-74.0746926294245,40.6254211278539
"343","SI001500",104,"K4",5,"SI","343",-74.0747720149069,40.6255391022749
"344","SI001500",105,"K1",5,"SI","344",-74.0748261313223,40.6256104316383
"345","SI001500",107,"K4",5,"SI","345",-74.0748730306669,40.6256707865112
"346","SI002100",27,"M1",5,"SI","346",-74.077216612518,40.6367389729926
"347","SI002100",40,"K5",5,"SI","347",-74.0774698953932,40.637661051353
"348","SI002100",66,"K4",5,"SI","348",-74.0768168371373,40.6368792249425
"349","SI002100",67,"K4",5,"SI","349",-74.0766798806421,40.6368436341107
"350","SI002100",71,"K2",5,"SI","350",-74.0767624252913,40.6365608658717
"351","SI002100",72,"K2",5,"SI","351",-74.0765354034177,40.6365335693213
"352","SI002100",22,"M1",5,"SI","352",-74.0763933113776,40.6351585248987
"353","SI002100",14,"K4",5,"SI","353",-74.0761235090919,40.6323672535635
"354","SI002100",1,"K1",5,"SI","354",-74.07637519591,40.6319224307822
"355","SI002100",6,"K2",5,"SI","355",-74.0765045747434,40.6316423762445
"356","SI002100",12,"K2",5,"SI","356",-74.0766160333168,40.6314446771818
"357","SI002100",1,"K5",5,"SI","357",-74.0768967280682,40.631167266047
"358","SI002100",1,"K1",5,"SI","358",-74.0768854645224,40.6307720238617
"359","SI002100",1,"K4",5,"SI","359",-74.0769998296726,40.6299732134719
"360","SI002100",1,"K1",5,"SI","360",-74.0768588135954,40.6295286518343
