"","BoroCode","BoroName","Shape_Leng","Shape_Area","id","BoroCT2000","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"1",5,"Staten Island",330470.010332,1623819823.81,"0",NA,NA,4947.50890955045,0.111692021027273,0.0623445766454545,19.0770901371182,0.385706946836364,0.127272727272727,73.5127494807182,0.645052473763636,0.320305717554545,0.679694282490909,0.289180360754545,0.0346564093636364,0.124798598336364,0.247104674045455,0.0117889322545455,1712.8584915833,42359.7319507054,5.19502442466944,-74.1291003272727,40.5966345818182
"2",4,"Queens",896344.047763,3045212795.2,"1",NA,NA,13032.3562721471,0.138533725803571,0.0814409116741071,12.3132419673155,1.98351303593155,0.18452380952381,88.4756585974048,0.609372904875,0.307010767915179,0.685548755983631,0.44077805046875,0.054830941952381,0.126557985333333,0.557771695296131,0.0193604426071429,1843.88596283437,37599.4940185127,5.01286434810295,-73.8306344002976,40.7189625223214
"3",3,"Brooklyn",741080.523166,1937478507.61,"2",NA,NA,18072.8174511841,0.22800817114304,0.106872740150702,27.5158766732324,4.07537040259515,0.293742017879949,77.3541123066564,0.663975307971903,0.33865179187484,0.660071069014049,0.543542185966794,0.0870066839463602,0.114881329613027,0.5512562219553,0.0227457688186462,1678.37855164074,42322.2529974325,5.29852564575307,-73.953992945083,40.6494107420179
"4",1,"Manhattan",359299.096471,636471539.774,"3",NA,NA,33856.0930909874,0.203454047088136,0.106290013071186,47.0935195438881,15.6970101818102,0.559322033898305,92.1813484664373,0.678146328705085,0.490876198749153,0.505733970810169,0.575472752372881,0.212430280711864,0.115954985688136,0.453307350474576,0.0719680492576271,1602.59053166413,45360.4177977712,4.8885708146706,-73.9675871491525,40.7762758101695
"5",2,"Bronx",464392.991824,1186924686.49,"4",NA,NA,20191.2302650959,0.287565431904494,0.142691123463483,27.1543156846236,4.16515742255618,0.314606741573034,85.3740939310056,0.670999222,0.376863303185393,0.620327708146067,0.50184746511236,0.0779443929185393,0.106650353452247,0.653887240129214,0.0238845168651685,1736.81874727376,44972.5353124747,4.61635653753175,-73.879614511236,40.8499310252809
